ENDCHAPTER,NC_TOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDJNR1616H11","PDJNR1616H11",,"D","N",,,"11",,,,"R",,,,,,,,11.6,,,0.0,55.0,,"INSERT_HOLDER","P","J",,,,32.0,93.0,-7.0,-6.0,28.0,16.0,16.0,100.0,28.0,20.0,93.0,64.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDJNR2525M11","PDJNR2525M11",,"D","N",,,"11",,,,"R",,,,,,,,11.6,,,0.0,55.0,,"INSERT_HOLDER","P","J",,,,32.0,93.0,-7.0,-6.0,28.0,25.0,25.0,150.0,28.0,32.0,93.0,89.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDJNR3232P15","PDJNR3232P15",,"D","N",,,"15",,,,"R",,,,,,,,15.5,,,0.0,55.0,,"INSERT_HOLDER","P","J",,,,32.0,93.0,-7.0,-6.0,36.0,32.0,32.0,170.0,36.0,40.0,93.0,103.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PSBNR2020K12","PSBNR2020K12",,"S","N",,,"12",,,,"R",,,,,,,,12.7,,,0.0,90.0,,"INSERT_HOLDER","P","B",,,,15.0,75.0,-6.0,-6.0,26.0,20.0,20.0,125.0,26.0,17.0,75.0,75.5,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PSBNR2525M15","PSBNR2525M15",,"S","N",,,"15",,,,"R",,,,,,,,15.875,,,0.0,90.0,,"INSERT_HOLDER","P","B",,,,15.0,75.0,-6.0,-6.0,36.0,25.0,25.0,150.0,36.0,22.0,75.0,93.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PSBNR3232P19","PSBNR3232P19",,"S","N",,,"19",,,,"R",,,,,,,,19.05,,,0.0,90.0,,"INSERT_HOLDER","P","B",,,,15.0,75.0,-6.0,-6.0,40.0,32.0,32.0,170.0,40.0,27.0,75.0,105.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTFNR2020K16","PTFNR2020K16",,"T","N",,,"16",,,,"R",,,,,,,,16.5,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,,30.0,90.0,-6.0,-6.0,20.0,20.0,20.0,125.0,20.0,25.0,90.0,72.5,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTFNR2525M16","PTFNR2525M16",,"T","N",,,"16",,,,"R",,,,,,,,16.5,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,,30.0,90.0,-6.0,-6.0,20.0,25.0,25.0,150.0,20.0,32.0,90.0,85.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTFNR3225P16","PTFNR3225P16",,"T","N",,,"16",,,,"R",,,,,,,,16.5,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,,30.0,90.0,-6.0,-6.0,20.0,32.0,25.0,170.0,20.0,32.0,90.0,95.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLNR1616H06","PWLNR1616H06",,"W","N",,,"06",,,,"R",,,,,,,,6.5,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,-6.0,-6.0,18.5,16.0,16.0,100.0,18.5,20.0,95.0,59.25,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLNR2525M06","PWLNR2525M06",,"W","N",,,"06",,,,"R",,,,,,,,6.5,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,-6.0,-6.0,22.0,25.0,25.0,150.0,22.0,32.0,95.0,73.5,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLNR3225P10","PWLNR3225P10",,"W","N",,,"10",,,,"R",,,,,,,,10.8,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,-6.0,-6.0,22.0,32.0,25.0,170.0,22.0,32.0,95.0,96.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"MTJNR2020K16","MTJNR2020K16",,"T","N",,,"16",,,,"R",,,,,,,,16.5,,,0.0,60.0,,"INSERT_HOLDER","M","J",,,,27.0,93.0,-6.0,-6.0,30.8,20.0,20.0,125.0,30.8,25.0,93.0,77.89999999999999,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"MTJNR3225P16","MTJNR3225P16",,"T","N",,,"16",,,,"R",,,,,,,,16.5,,,0.0,60.0,,"INSERT_HOLDER","M","J",,,,27.0,93.0,-6.0,-6.0,30.8,32.0,25.0,170.0,30.8,32.0,93.0,100.4,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"MTJNR3225P22","MTJNR3225P22",,"T","N",,,"22",,,,"R",,,,,,,,22.0,,,0.0,60.0,,"INSERT_HOLDER","M","J",,,,27.0,93.0,-6.0,-6.0,34.8,32.0,25.0,170.0,34.8,32.0,93.0,102.4,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"SRDCN1212F06","SRDCN1212F06",,"R","C",,,"06",,,,"N",,,,,,,,6.0,,,7.0,0.0,,"INSERT_HOLDER","S","D",,,,90.0,90.0,0.0,0.0,12.0,12.0,12.0,80.0,12.0,6.0,0.0,46.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"SRDCN2525M08","SRDCN2525M08",,"R","C",,,"08",,,,"N",,,,,,,,8.0,,,7.0,0.0,,"INSERT_HOLDER","S","D",,,,90.0,90.0,0.0,0.0,25.0,25.0,25.0,150.0,25.0,12.5,0.0,87.5,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PRDCN3225P16","PRDCN3225P16",,"R","C",,,"16",,,,"N",,,,,,,,16.0,,,7.0,0.0,,"INSERT_HOLDER","P","D",,,,90.0,90.0,0.0,0.0,32.0,32.0,25.0,170.0,32.0,32.0,0.0,101.0,32.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PSDCN1212F09","PSDCN1212F09",,"S","C",,,"09",,,,"N",,,,,,,,9.525,,,7.0,0.0,,"INSERT_HOLDER","P","D",,,,45.0,45.0,0.0,0.0,20.0,12.0,12.0,80.0,20.0,6.0,45.0,50.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PSDCN1616H12","PSDCN1616H12",,"S","C",,,"12",,,,"N",,,,,,,,12.7,,,7.0,0.0,,"INSERT_HOLDER","P","D",,,,45.0,45.0,0.0,0.0,25.0,16.0,16.0,100.0,25.0,8.0,45.0,62.5,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PSDCN2525M12","PSDCN2525M12",,"S","C",,,"12",,,,"N",,,,,,,,12.7,,,7.0,0.0,,"INSERT_HOLDER","P","D",,,,45.0,45.0,0.0,0.0,25.0,25.0,25.0,150.0,25.0,12.5,45.0,87.5,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PCLCL1212F06","PCLCL1212F06",,"C","C",,,"06",,,,"L",,,,,,,,6.45,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,18.0,12.0,12.0,80.0,18.0,16.0,95.0,49.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PCLCL1616H06","PCLCL1616H06",,"C","C",,,"06",,,,"L",,,,,,,,6.45,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,25.0,16.0,16.0,100.0,25.0,20.0,95.0,62.5,16.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PCLCL2020K06","PCLCL2020K06",,"C","C",,,"06",,,,"L",,,,,,,,6.45,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,25.0,20.0,20.0,125.0,25.0,25.0,95.0,75.0,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"SDHCL1212F07","SDHCL1212F07",,"D","C",,,"07",,,,"L",,,,,,,,7.75,,,7.0,55.0,,"INSERT_HOLDER","S","H",,,,17.5,107.5,0.0,0.0,18.0,12.0,12.0,80.0,18.0,16.0,107.5,49.0,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDHCL2020K11","PDHCL2020K11",,"D","C",,,"11",,,,"L",,,,,,,,11.629999999999999,,,7.0,55.0,,"INSERT_HOLDER","P","H",,,,17.5,107.5,0.0,0.0,22.0,20.0,20.0,125.0,22.0,25.0,107.5,73.5,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDHCL3225P11","PDHCL3225P11",,"D","C",,,"11",,,,"L",,,,,,,,11.629999999999999,,,7.0,55.0,,"INSERT_HOLDER","P","H",,,,17.5,107.5,0.0,0.0,28.0,32.0,25.0,170.0,28.0,32.0,107.5,99.0,32.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTGCL1616H16","PTGCL1616H16",,"T","C",,,"16",,,,"L",,,,,,,,16.5,,,7.0,60.0,,"INSERT_HOLDER","P","G",,,,30.0,90.0,0.0,0.0,22.0,16.0,16.0,100.0,22.0,20.0,90.0,61.0,16.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTGCL2020K16","PTGCL2020K16",,"T","C",,,"16",,,,"L",,,,,,,,16.5,,,7.0,60.0,,"INSERT_HOLDER","P","G",,,,30.0,90.0,0.0,0.0,22.0,20.0,20.0,125.0,22.0,25.0,90.0,73.5,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTGCL2525M16","PTGCL2525M16",,"T","C",,,"16",,,,"L",,,,,,,,16.5,,,7.0,60.0,,"INSERT_HOLDER","P","G",,,,30.0,90.0,0.0,0.0,22.0,25.0,25.0,150.0,22.0,32.0,90.0,86.0,25.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PVHBL1616H11","PVHBL1616H11",,"V","B",,,"11",,,,"L",,,,,,,,11.0,,,5.0,35.0,,"INSERT_HOLDER","P","H",,,,37.5,107.5,0.0,0.0,25.0,16.0,16.0,100.0,25.0,20.0,107.5,62.5,16.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PVHBL2525M11","PVHBL2525M11",,"V","B",,,"11",,,,"L",,,,,,,,11.0,,,5.0,35.0,,"INSERT_HOLDER","P","H",,,,37.5,107.5,0.0,0.0,32.0,25.0,25.0,150.0,32.0,32.0,107.5,91.0,25.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PVHBL2525M16","PVHBL2525M16",,"V","B",,,"16",,,,"L",,,,,,,,16.6,,,5.0,35.0,,"INSERT_HOLDER","P","H",,,,37.5,107.5,0.0,0.0,28.0,25.0,25.0,150.0,28.0,32.0,107.5,89.0,25.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLCL1212F04","PWLCL1212F04",,"W","C",,,"04",,,,"L",,,,,,,,4.3,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,15.0,12.0,12.0,80.0,15.0,16.0,95.0,47.5,12.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLCL2020K04","PWLCL2020K04",,"W","C",,,"04",,,,"L",,,,,,,,4.3,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,15.0,20.0,20.0,125.0,15.0,25.0,95.0,70.0,20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLCL2525M06","PWLCL2020K04",,"W","C",,,"06",,,,"L",,,,,,,,6.5,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,25.0,25.0,25.0,150.0,25.0,32.0,95.0,87.5,25.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PCLCR1212F06","PCLCR1212F06",,"C","C",,,"06",,,,"R",,,,,,,,6.45,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,18.0,12.0,12.0,80.0,18.0,16.0,95.0,49.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PCLCR1616H06","PCLCR1616H06",,"C","C",,,"06",,,,"R",,,,,,,,6.45,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,25.0,16.0,16.0,100.0,25.0,20.0,95.0,62.5,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PCLCR2020K06","PCLCR2020K06",,"C","C",,,"06",,,,"R",,,,,,,,6.45,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,25.0,20.0,20.0,125.0,25.0,25.0,95.0,75.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"SDHCR1212F07","SDHCR1212F07",,"D","C",,,"07",,,,"R",,,,,,,,7.75,,,7.0,55.0,,"INSERT_HOLDER","S","H",,,,17.5,107.5,0.0,0.0,18.0,12.0,12.0,80.0,18.0,16.0,107.5,49.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDHCR2020K11","PDHCR2020K11",,"D","C",,,"11",,,,"R",,,,,,,,11.629999999999999,,,7.0,55.0,,"INSERT_HOLDER","P","H",,,,17.5,107.5,0.0,0.0,22.0,20.0,20.0,125.0,22.0,25.0,107.5,73.5,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PDHCR3225P11","PDHCR3225P11",,"D","C",,,"11",,,,"R",,,,,,,,11.629999999999999,,,7.0,55.0,,"INSERT_HOLDER","P","H",,,,17.5,107.5,0.0,0.0,28.0,32.0,25.0,170.0,28.0,32.0,107.5,99.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTGCR1616H16","PTGCR1616H16",,"T","C",,,"16",,,,"R",,,,,,,,16.5,,,7.0,60.0,,"INSERT_HOLDER","P","G",,,,30.0,90.0,0.0,0.0,22.0,16.0,16.0,100.0,22.0,20.0,90.0,61.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTGCR2020K16","PTGCR2020K16",,"T","C",,,"16",,,,"R",,,,,,,,16.5,,,7.0,60.0,,"INSERT_HOLDER","P","G",,,,30.0,90.0,0.0,0.0,22.0,20.0,20.0,125.0,22.0,25.0,90.0,73.5,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PTGCR2525M16","PTGCR2525M16",,"T","C",,,"16",,,,"R",,,,,,,,16.5,,,7.0,60.0,,"INSERT_HOLDER","P","G",,,,30.0,90.0,0.0,0.0,22.0,25.0,25.0,150.0,22.0,32.0,90.0,86.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PVHBR1616H11","PVHBR1616H11",,"V","B",,,"11",,,,"R",,,,,,,,11.0,,,5.0,35.0,,"INSERT_HOLDER","P","H",,,,37.5,107.5,0.0,0.0,25.0,16.0,16.0,100.0,25.0,20.0,107.5,62.5,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PVHBR2525M11","PVHBR2525M11",,"V","B",,,"11",,,,"R",,,,,,,,11.0,,,5.0,35.0,,"INSERT_HOLDER","P","H",,,,37.5,107.5,0.0,0.0,32.0,25.0,25.0,150.0,32.0,32.0,107.5,91.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PVHBR2525M16","PVHBR2525M16",,"V","B",,,"16",,,,"R",,,,,,,,16.6,,,5.0,35.0,,"INSERT_HOLDER","P","H",,,,37.5,107.5,0.0,0.0,28.0,25.0,25.0,150.0,28.0,32.0,107.5,89.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLCR1212F04","PWLCR1212F04",,"W","C",,,"04",,,,"R",,,,,,,,4.3,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,15.0,12.0,12.0,80.0,15.0,16.0,95.0,47.5,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLCR2020K04","PWLCR2020K04",,"W","C",,,"04",,,,"R",,,,,,,,4.3,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,15.0,20.0,20.0,125.0,15.0,25.0,95.0,70.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgExternalTool,"PWLCR2525M06","PWLCR2525M06",,"W","C",,,"06",,,,"L",,,,,,,,6.5,,,7.0,80.0,,"INSERT_HOLDER","P","L",,,,5.0,95.0,0.0,0.0,25.0,25.0,25.0,150.0,25.0,32.0,95.0,87.5,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCBE20-2020L-GX24-2-21","NCBE20-2020L-GX24-2-21",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,20.0,20.0,132.0,42.0,24.549999999999997,,87.0,20.0,-4.55,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,3.0,3.0,3.0,17.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCBE25-2525L-GX24-3-21","NCBE25-2525L-GX24-3-21",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,25.0,25.0,162.0,47.0,31.4,,104.5,25.0,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,4.0,4.0,4.0,16.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCBE32-3225L-GX24-4-21","NCBE32-3225L-GX24-4-21",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,32.0,25.0,182.0,54.0,31.4,,118.0,32.0,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,6.0,6.0,6.0,14.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCBE20-2020R-GX24-2-21","NCBE20-2020R-GX24-2-21",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,20.0,20.0,132.0,42.0,24.549999999999997,,87.0,20.0,24.549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,3.0,3.0,3.0,17.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCBE25-2525R-GX24-3-21","NCBE25-2525R-GX24-3-21",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,25.0,25.0,162.0,47.0,31.4,,104.5,25.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,4.0,4.0,4.0,16.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCBE32-3225R-GX24-4-21","NCBE32-3225R-GX24-4-21",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,32.0,25.0,182.0,54.0,31.4,,118.0,32.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,6.0,6.0,6.0,14.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
