ENDCHAPTER,NC_TOOLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCAE12-1212L-GX09-1","NCAE12-1212L-GX09-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,12.0,12.0,78.0,20.0,15.549999999999999,,49.0,12.0,-3.5500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,2.0,2.0,2.5,4.8,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCAE20-2020L-GX16-1","NCAE20-2020L-GX16-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,16.0,12.0,123.0,33.0,24.549999999999997,,78.0,20.0,-4.55,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,2.0,2.0,2.5,8.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCAE32-3225L-GX16-2","NCAE32-3225L-GX16-2",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,32.0,25.0,173.0,45.0,31.4,,109.0,32.0,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,3.0,3.0,3.5,5.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCAE12-1212R-GX09-1","NCAE12-1212R-GX09-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,12.0,12.0,78.0,20.0,15.549999999999999,,49.0,12.0,15.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,2.0,2.0,2.5,4.8,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCAE20-2020R-GX16-1","NCAE20-2020R-GX16-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,16.0,12.0,123.0,33.0,24.549999999999997,,78.0,20.0,24.549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,2.0,2.0,2.5,8.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveExternalTool,"NCAE32-3225R-GX16-2","NCAE32-3225R-GX16-2",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,32.0,25.0,173.0,45.0,31.4,,109.0,32.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,3.0,3.0,3.5,5.5,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveFrontalTool,"NCEE-20-2020L-GX24-2-1","NCEE-20-2020L-GX24-2-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,20.0,20.0,132.0,42.0,24.549999999999997,,87.0,20.0,-4.55,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,3.0,3.0,3.0,17.5,90.0,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveFrontalTool,"NCEE-25-2525L-GX24-2-1","NCEE-25-2525L-GX24-2-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,25.0,25.0,162.0,47.0,31.45,,104.5,25.0,-6.4,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",0.0,3.0,3.0,3.0,16.5,90.0,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveFrontalTool,"NCHE20-2020L-GX24-2-1","NCHE20-2020L-GX24-2-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,20.0,20.0,110.0,42.0,42.0,,76.0,20.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,3.0,3.0,3.0,17.5,90.0,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveFrontalTool,"NCHE25-2525L-GX24-2-1","NCHE25-2525L-GX24-2-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,25.0,25.0,140.0,47.0,47.0,,93.5,25.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,3.0,3.0,3.0,16.5,90.0,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveFrontalTool,"NCEE-20-2020R-GX24-2-1","NCEE-20-2020R-GX24-2-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,20.0,20.0,132.0,42.0,24.549999999999997,,87.0,20.0,24.549999999999997,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,3.0,3.0,3.0,17.5,90.0,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveFrontalTool,"NCEE-25-2525R-GX24-2-1","NCEE-25-2525R-GX24-2-1",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,25.0,25.0,162.0,47.0,31.45,,104.5,25.0,31.4,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",0.0,3.0,3.0,3.0,16.5,90.0,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"L151.2-30005-4E","L151.2-30005-4E",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,9.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,5.6,0.3,0.3,5.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"L151.2-40005-4E","L151.2-40005-4E",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,12.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,7.0,0.3,0.3,5.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"L151.2-50005-4E","L151.2-50005-4E",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,15.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,7.0,0.3,0.3,5.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"L151.2-60005-4E","L151.2-60005-4E",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,15.0,8.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,8.6,0.3,0.3,5.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"GX09-1E2.00N0.20","GX09-1E2.00N0.20",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,9.0,2.5,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.5,0.2,0.2,0.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"GX09-1E2.50N0.20","GX09-1E2.50N0.20",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,9.0,2.5,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,1.5,0.2,0.2,0.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"GX09-2E3.00N0.30","GX09-2E3.00N0.30",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,9.0,2.5,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,1.2,1.2,1.2,0.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"GX09-2E3.50N0.30","GX09-2E3.50N0.30",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,9.0,2.5,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,2.0,0.3,0.3,0.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInsert,"GX24-2E3.00N0.30","GX24-2E3.00N0.30",,,,,,,,,,,,,"EITHER","COATED_CARBIDE",,0.0,,11.0,2.5,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,0.3,0.3,0.0,2.5,2.5,,,,,,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"LAG151.22-25R-20","LAG151.22-25R-20",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,116.15,0.0,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,2.0,1.85,2.15,5.0,90.0,,,,,,,,,32.0,17.7,200.0,32.300000000000004,25.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"LAG151.22-40T-25","LAG151.22-40T-25",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,171.4,0.0,-26.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,2.5,2.5,3.15,6.0,90.0,,,,,,,,,50.0,26.200000000000003,300.0,42.5,40.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"LAG151.32-16M-20","LAG151.32-16M-20",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,87.0,0.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,2.0,1.85,2.15,3.5,90.0,,,,,,,,,20.0,11.5,150.0,24.0,16.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"LAG151.32-20Q-30","LAG151.32-20Q-30",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,105.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,3.0,3.0,3.15,4.5,90.0,,,,,,,,,20.0,14.5,180.0,30.0,20.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"LAG151.32-25R-40","LAG151.32-25R-40",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,116.1,0.0,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,"LEFT",90.0,4.0,4.0,4.15,6.1000000000000005,90.0,,,,,,,,,32.0,18.5,200.0,32.2,25.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"RAG151.22-25R-20","RAG151.22-25R-20",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,116.15,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",90.0,2.0,1.85,2.15,5.0,90.0,,,,,,,,,32.0,17.7,200.0,32.300000000000004,25.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"RAG151.22-40T-25","RAG151.22-40T-25",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,171.4,0.0,26.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",90.0,2.5,2.5,3.15,6.0,90.0,,,,,,,,,50.0,26.200000000000003,300.0,42.5,40.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"RAG151.32-16M-20","RAG151.32-16M-20",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,87.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",90.0,2.0,1.85,2.15,3.5,90.0,,,,,,,,,20.0,11.5,150.0,24.0,16.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"RAG151.32-20Q-30","RAG151.32-20Q-30",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,105.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",90.0,3.0,3.0,3.15,4.5,90.0,,,,,,,,,20.0,14.5,180.0,30.0,20.0,,,,,,,,,,,,,,
,MfgGrooveInternalTool,"RAG151.32-25R-40","RAG151.32-25R-40",,,,,,,,,,,,,,,,,,,,,,,,"INSERT_HOLDER",,,,,,,,,,,,,,,,,116.1,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,"RIGHT",90.0,4.0,4.0,4.15,6.1000000000000005,90.0,,,,,,,,,32.0,18.5,200.0,32.2,25.0,,,,,,,,,,,,,,
,MfgInternalTool,"S16R-PCLNL09","S16R-PCLNL09",,"C","N",,,"09",,,,"L",,,,,,,,9.67,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"R",5.0,95.0,-6.0,-13.0,3.0,,,,,,95.0,11.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.0,11.0,200.0,26.0,16.0,"16","S",26.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PCLNL12","S25T-PCLNL12",,"C","N",,,"12",,,,"L",,,,,,,,9.67,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"T",5.0,95.0,-6.0,-13.0,4.5,,,,,,95.0,17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,37.0,25.0,"25","S",37.0,,,,,,,,,,,
,MfgInternalTool,"S50W-PCLNL16","S50W-PCLNL16",,"C","N",,,"16",,,,"L",,,,,,,,16.1,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"W",5.0,95.0,-6.0,-11.0,10.0,,,,,,95.0,35.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,63.0,35.0,450.0,56.0,50.0,"50","S",56.0,,,,,,,,,,,
,MfgInternalTool,"S50W-PCLNL19","S50W-PCLNL19",,"C","N",,,"19",,,,"L",,,,,,,,19.3,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"W",5.0,95.0,-6.0,-11.0,10.0,,,,,,95.0,35.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,63.0,35.0,450.0,63.0,50.0,"50","S",63.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PDUNL11","S25T-PDUNL11",,"D","N",,,"11",,,,"L",,,,,,,,11.629999999999999,,,0.0,55.0,,"INSERT_HOLDER","P","U",,,"T",27.0,93.0,-6.0,-11.0,4.5,,,,,,93.0,17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,35.0,25.0,"25","S",35.0,,,,,,,,,,,
,MfgInternalTool,"S40V-PDUNL15","S40V-PDUNL15",,"D","N",,,"15",,,,"L",,,,,,,,15.5,,,0.0,55.0,,"INSERT_HOLDER","P","U",,,"V",27.0,93.0,-6.0,-11.0,7.0,,,,,,93.0,27.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.0,27.0,400.0,56.0,40.0,"40","S",56.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PSKNL12","S25T-PSKNL12",,"S","N",,,"12",,,,"L",,,,,,,,12.7,,,0.0,90.0,,"INSERT_HOLDER","P","K",,,"T",15.0,75.0,-6.0,-11.0,4.5,,,,,,75.0,17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,36.8,25.0,"25","S",36.8,,,,,,,,,,,
,MfgInternalTool,"S16R-PTFNL11","S16R-PTFNL11",,"T","N",,,"11",,,,"L",,,,,,,,11.0,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,"R",29.0,89.0,-6.0,-14.0,3.0,,,,,,91.0,11.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.0,11.0,200.0,27.0,16.0,"16","S",27.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PTFNL16W","S25T-PTFNL16W",,"T","N",,,"16",,,,"L",,,,,,,,16.6,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,"T",24.0,89.0,-6.0,-13.0,4.5,,,,,,91.0,17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,36.8,25.0,"25","S",36.8,,,,,,,,,,,
,MfgInternalTool,"S40V-PTFNL22W","S40V-PTFNL22W",,"T","N",,,"22",,,,"L",,,,,,,,22.0,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,"V",24.0,89.0,-6.0,-11.0,7.0,,,,,,91.0,27.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.0,27.0,400.0,58.9,40.0,"40","S",58.9,,,,,,,,,,,
,MfgInternalTool,"S20S-MWLNL06","S20S-MWLNL06",,"W","N",,,"06",,,,"L",,,,,,,,6.5,,,0.0,80.0,,"INSERT_HOLDER","M","L",,,"S",5.0,95.0,-6.0,-14.0,3.0,,,,,,95.0,13.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.0,13.0,250.0,32.300000000000004,20.0,"20","S",32.300000000000004,,,,,,,,,,,
,MfgInternalTool,"S25T-MWLNL08","S25T-MWLNL08",,"W","N",,,"08",,,,"L",,,,,,,,8.72,,,0.0,80.0,,"INSERT_HOLDER","M","L",,,"T",5.0,95.0,-6.0,-14.0,4.5,,,,,,95.0,17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,39.9,25.0,"25","S",39.9,,,,,,,,,,,
,MfgInternalTool,"S40V-MVUNL16","S40V-MVUNL16",,"V","N",,,"16",,,,"L",,,,,,,,16.6,,,0.0,35.0,,"INSERT_HOLDER","M","U",,,"V",50.0,93.0,-6.0,-10.0,7.0,,,,,,93.0,27.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.0,27.0,400.0,56.0,40.0,"40","S",56.0,,,,,,,,,,,
,MfgInternalTool,"S16R-PCLNR09","S16R-PCLNR09",,"C","N",,,"09",,,,"R",,,,,,,,9.67,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"R",5.0,85.0,-6.0,-13.0,3.0,,,,,,95.0,-11.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.0,11.0,200.0,26.0,16.0,"16","S",26.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PCLNR12","S25T-PCLNR12",,"C","N",,,"12",,,,"R",,,,,,,,9.67,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"T",5.0,95.0,-6.0,-13.0,4.5,,,,,,95.0,-17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,37.0,25.0,"25","S",37.0,,,,,,,,,,,
,MfgInternalTool,"S50W-PCLNR16","S50W-PCLNR16",,"C","N",,,"16",,,,"R",,,,,,,,16.1,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"W",5.0,95.0,-6.0,-11.0,10.0,,,,,,95.0,-35.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,63.0,35.0,450.0,56.0,50.0,"50","S",56.0,,,,,,,,,,,
,MfgInternalTool,"S50W-PCLNR19","S50W-PCLNR19",,"C","N",,,"19",,,,"R",,,,,,,,19.3,,,0.0,80.0,,"INSERT_HOLDER","P","L",,,"W",5.0,95.0,-6.0,-11.0,10.0,,,,,,95.0,-35.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,63.0,35.0,450.0,63.0,50.0,"50","S",63.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PDUNR11","S25T-PDUNR11",,"D","N",,,"11",,,,"R",,,,,,,,11.629999999999999,,,0.0,55.0,,"INSERT_HOLDER","P","U",,,"T",27.0,93.0,-6.0,-11.0,4.5,,,,,,93.0,-17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,35.0,25.0,"25","S",35.0,,,,,,,,,,,
,MfgInternalTool,"S40V-PDUNR15","S40V-PDUNR15",,"D","N",,,"15",,,,"R",,,,,,,,15.5,,,0.0,55.0,,"INSERT_HOLDER","P","U",,,"V",27.0,93.0,-6.0,-11.0,7.0,,,,,,93.0,-27.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.0,27.0,400.0,56.0,40.0,"40","S",56.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PSKNR12","S25T-PSKNR12",,"S","N",,,"12",,,,"R",,,,,,,,12.7,,,0.0,90.0,,"INSERT_HOLDER","P","K",,,"T",15.0,95.0,-6.0,-11.0,4.5,,,,,,75.0,-17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,36.8,25.0,"25","S",36.8,,,,,,,,,,,
,MfgInternalTool,"S16R-PTFNR11","S16R-PTFNR11",,"T","N",,,"11",,,,"R",,,,,,,,11.0,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,"R",29.0,89.0,-6.0,-14.0,3.0,,,,,,91.0,-11.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.0,11.0,200.0,27.0,16.0,"16","S",27.0,,,,,,,,,,,
,MfgInternalTool,"S25T-PTFNR16W","S25T-PTFNR16W",,"T","N",,,"16",,,,"R",,,,,,,,16.6,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,"T",24.0,89.0,-6.0,-13.0,4.5,,,,,,91.0,-17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,36.8,25.0,"25","S",36.8,,,,,,,,,,,
,MfgInternalTool,"S40V-PTFNR22W","S40V-PTFNR22W",,"T","N",,,"22",,,,"R",,,,,,,,22.0,,,0.0,60.0,,"INSERT_HOLDER","P","F",,,"V",24.0,89.0,-6.0,-11.0,7.0,,,,,,91.0,-27.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.0,27.0,400.0,58.9,40.0,"40","S",58.9,,,,,,,,,,,
,MfgInternalTool,"S20S-MWLNR06","S20S-MWLNR06",,"W","N",,,"06",,,,"R",,,,,,,,6.5,,,0.0,80.0,,"INSERT_HOLDER","M","L",,,"S",5.0,95.0,-6.0,-14.0,3.0,,,,,,95.0,-13.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.0,13.0,250.0,32.300000000000004,20.0,"20","S",32.300000000000004,,,,,,,,,,,
,MfgInternalTool,"S25T-MWLNR08","S25T-MWLNR08",,"W","N",,,"08",,,,"R",,,,,,,,8.72,,,0.0,80.0,,"INSERT_HOLDER","M","L",,,"T",5.0,95.0,-6.0,-14.0,4.5,,,,,,95.0,-17.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.0,17.0,300.0,39.9,25.0,"25","S",39.9,,,,,,,,,,,
,MfgInternalTool,"S40V-MVUNR16","S40V-MVUNR16",,"V","N",,,"16",,,,"R",,,,,,,,16.6,,,0.0,35.0,,"INSERT_HOLDER","M","U",,,"V",50.0,93.0,-6.0,-10.0,7.0,,,,,,93.0,-27.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,50.0,27.0,400.0,56.0,40.0,"40","S",56.0,,,,,,,,,,,
